In,a,splendid,chamber,of,the
but,to,resist,all,the,persecutions
to,resist,all,the,persecutions,which
resist,all,the,persecutions,which,might
all,the,persecutions,which,might,ensue
the,persecutions,which,might,ensue,and
persecutions,which,might,ensue,and,should
which,might,ensue,and,should,any
might,ensue,and,should,any,one
ensue,and,should,any,one,of
and,should,any,one,of,them
should,any,one,of,them,chance
any,one,of,them,chance,to
one,of,them,chance,to,forfeit
of,them,chance,to,forfeit,his
them,chance,to,forfeit,his,post
chance,to,forfeit,his,post,by
to,forfeit,his,post,by,this
forfeit,his,post,by,this,resistance
his,post,by,this,resistance,to
post,by,this,resistance,to,combine
by,this,resistance,to,combine,to
this,resistance,to,combine,to,indemnify
resistance,to,combine,to,indemnify,him
to,combine,to,indemnify,him,for
combine,to,indemnify,him,for,his
to,indemnify,him,for,his,loss
Now,the,following,occurrences,had,taken
the,following,occurrences,had,taken,place
following,occurrences,had,taken,place,between
occurrences,had,taken,place,between,the
had,taken,place,between,the,two
taken,place,between,the,two,contending
place,between,the,two,contending,parties
On,the,seventh,of,January,between
the,seventh,of,January,between,seven
seventh,of,January,between,seven,and
of,January,between,seven,and,eight
January,between,seven,and,eight,hundred
between,seven,and,eight,hundred,tradesmen
seven,and,eight,hundred,tradesmen,had
and,eight,hundred,tradesmen,had,assembled
eight,hundred,tradesmen,had,assembled,in
hundred,tradesmen,had,assembled,in,Paris
tradesmen,had,assembled,in,Paris,to
had,assembled,in,Paris,to,discuss
assembled,in,Paris,to,discuss,a
in,Paris,to,discuss,a,new
Paris,to,discuss,a,new,tax
to,discuss,a,new,tax,which
discuss,a,new,tax,which,was
a,new,tax,which,was,to
new,tax,which,was,to,be
tax,which,was,to,be,levied
which,was,to,be,levied,on
was,to,be,levied,on,house
to,be,levied,on,house,property
They,deputed,ten,of,their,number
deputed,ten,of,their,number,to
ten,of,their,number,to,wait
of,their,number,to,wait,upon
their,number,to,wait,upon,the
number,to,wait,upon,the,Duke
to,wait,upon,the,Duke,of
wait,upon,the,Duke,of,Orleans
upon,the,Duke,of,Orleans,who
the,Duke,of,Orleans,who,according
Duke,of,Orleans,who,according,to
of,Orleans,who,according,to,his
Orleans,who,according,to,his,custom
who,according,to,his,custom,affected
according,to,his,custom,affected,popularity
The,duke,received,them,and,they
duke,received,them,and,they,informed
received,them,and,they,informed,him
them,and,they,informed,him,that
and,they,informed,him,that,they
they,informed,him,that,they,were
informed,him,that,they,were,resolved
him,that,they,were,resolved,not
that,they,were,resolved,not,to
they,were,resolved,not,to,pay
were,resolved,not,to,pay,this
resolved,not,to,pay,this,tax
not,to,pay,this,tax,even
to,pay,this,tax,even,if
pay,this,tax,even,if,they
this,tax,even,if,they,were
tax,even,if,they,were,obliged
even,if,they,were,obliged,to
if,they,were,obliged,to,defend
they,were,obliged,to,defend,themselves
were,obliged,to,defend,themselves,against
obliged,to,defend,themselves,against,its
to,defend,themselves,against,its,collectors
defend,themselves,against,its,collectors,by
themselves,against,its,collectors,by,force
against,its,collectors,by,force,of
its,collectors,by,force,of,arms
They,were,listened,to,with,great
were,listened,to,with,great,politeness
listened,to,with,great,politeness,by
to,with,great,politeness,by,the
with,great,politeness,by,the,duke
great,politeness,by,the,duke,who
politeness,by,the,duke,who,held
by,the,duke,who,held,out
the,duke,who,held,out,hopes
duke,who,held,out,hopes,of
who,held,out,hopes,of,easier
held,out,hopes,of,easier,measures
out,hopes,of,easier,measures,promised
hopes,of,easier,measures,promised,to
of,easier,measures,promised,to,speak
easier,measures,promised,to,speak,in
measures,promised,to,speak,in,their
promised,to,speak,in,their,behalf
to,speak,in,their,behalf,to
speak,in,their,behalf,to,the
in,their,behalf,to,the,queen
their,behalf,to,the,queen,and
behalf,to,the,queen,and,dismissed
to,the,queen,and,dismissed,them
the,queen,and,dismissed,them,with
queen,and,dismissed,them,with,the
and,dismissed,them,with,the,ordinary
dismissed,them,with,the,ordinary,expression
them,with,the,ordinary,expression,of
with,the,ordinary,expression,of,royalty
the,ordinary,expression,of,royalty,We
ordinary,expression,of,royalty,We,will
expression,of,royalty,We,will,see
of,royalty,We,will,see,what
royalty,We,will,see,what,we
We,will,see,what,we,can
will,see,what,we,can,do
see,what,we,can,do,Two
what,we,can,do,Two,days
we,can,do,Two,days,afterward
can,do,Two,days,afterward,these
do,Two,days,afterward,these,same
Two,days,afterward,these,same,magistrates
days,afterward,these,same,magistrates,appeared
afterward,these,same,magistrates,appeared,before
these,same,magistrates,appeared,before,the
same,magistrates,appeared,before,the,cardinal
magistrates,appeared,before,the,cardinal,and
appeared,before,the,cardinal,and,their
before,the,cardinal,and,their,spokesman
the,cardinal,and,their,spokesman,addressed
cardinal,and,their,spokesman,addressed,Mazarin
and,their,spokesman,addressed,Mazarin,with
their,spokesman,addressed,Mazarin,with,so
spokesman,addressed,Mazarin,with,so,much
addressed,Mazarin,with,so,much,fearlessness
Mazarin,with,so,much,fearlessness,and
with,so,much,fearlessness,and,determination
so,much,fearlessness,and,determination,that
much,fearlessness,and,determination,that,the
fearlessness,and,determination,that,the,minister
and,determination,that,the,minister,was
determination,that,the,minister,was,astounded
that,the,minister,was,astounded,and
the,minister,was,astounded,and,sent
minister,was,astounded,and,sent,the
was,astounded,and,sent,the,deputation
astounded,and,sent,the,deputation,away
and,sent,the,deputation,away,with
sent,the,deputation,away,with,the
the,deputation,away,with,the,same
deputation,away,with,the,same,answer
away,with,the,same,answer,as
with,the,same,answer,as,it
the,same,answer,as,it,had
same,answer,as,it,had,received
answer,as,it,had,received,from
as,it,had,received,from,the
it,had,received,from,the,Duke
had,received,from,the,Duke,of
received,from,the,Duke,of,Orleansthat
from,the,Duke,of,Orleansthat,he
the,Duke,of,Orleansthat,he,would
Duke,of,Orleansthat,he,would,see
of,Orleansthat,he,would,see,what
Orleansthat,he,would,see,what,could
he,would,see,what,could,be
would,see,what,could,be,done
see,what,could,be,done,and
what,could,be,done,and,in
could,be,done,and,in,accordance
be,done,and,in,accordance,with
done,and,in,accordance,with,that
and,in,accordance,with,that,intention
in,accordance,with,that,intention,a
accordance,with,that,intention,a,council
with,that,intention,a,council,of
that,intention,a,council,of,state
intention,a,council,of,state,was
a,council,of,state,was,assembled
council,of,state,was,assembled,and
of,state,was,assembled,and,the
state,was,assembled,and,the,superintendent
was,assembled,and,the,superintendent,of
assembled,and,the,superintendent,of,finance
and,the,superintendent,of,finance,was
the,superintendent,of,finance,was,summoned
This,man,named,Emery,was,the
man,named,Emery,was,the,object
named,Emery,was,the,object,of
Emery,was,the,object,of,popular
was,the,object,of,popular,detestation
the,object,of,popular,detestation,in
object,of,popular,detestation,in,the
of,popular,detestation,in,the,first
popular,detestation,in,the,first,place
detestation,in,the,first,place,because
in,the,first,place,because,he
the,first,place,because,he,_was_
first,place,because,he,_was_,superintendent
place,because,he,_was_,superintendent,of
because,he,_was_,superintendent,of,finance
he,_was_,superintendent,of,finance,and
_was_,superintendent,of,finance,and,every
superintendent,of,finance,and,every,superintendent
of,finance,and,every,superintendent,of
finance,and,every,superintendent,of,finance
and,every,superintendent,of,finance,deserved
every,superintendent,of,finance,deserved,to
superintendent,of,finance,deserved,to,be
of,finance,deserved,to,be,hated
finance,deserved,to,be,hated,in
deserved,to,be,hated,in,the
to,be,hated,in,the,second
be,hated,in,the,second,place
hated,in,the,second,place,because
in,the,second,place,because,he
the,second,place,because,he,rather
second,place,because,he,rather,deserved
place,because,he,rather,deserved,the
because,he,rather,deserved,the,odium
he,rather,deserved,the,odium,which
rather,deserved,the,odium,which,he
deserved,the,odium,which,he,had
the,odium,which,he,had,incurred
He,was,the,son,of,a
was,the,son,of,a,banker
the,son,of,a,banker,at
son,of,a,banker,at,Lyons
of,a,banker,at,Lyons,named
a,banker,at,Lyons,named,Particelli
banker,at,Lyons,named,Particelli,who
at,Lyons,named,Particelli,who,after
Lyons,named,Particelli,who,after,becoming
named,Particelli,who,after,becoming,a
Particelli,who,after,becoming,a,bankrupt
who,after,becoming,a,bankrupt,chose
after,becoming,a,bankrupt,chose,to
becoming,a,bankrupt,chose,to,change
a,bankrupt,chose,to,change,his
bankrupt,chose,to,change,his,name
chose,to,change,his,name,to
to,change,his,name,to,Emery
change,his,name,to,Emery,and
his,name,to,Emery,and,Cardinal
name,to,Emery,and,Cardinal,Richelieu
to,Emery,and,Cardinal,Richelieu,having
Emery,and,Cardinal,Richelieu,having,discovered
and,Cardinal,Richelieu,having,discovered,in
Cardinal,Richelieu,having,discovered,in,him
Richelieu,having,discovered,in,him,great
having,discovered,in,him,great,financial
discovered,in,him,great,financial,aptitude
in,him,great,financial,aptitude,had
him,great,financial,aptitude,had,introduced
great,financial,aptitude,had,introduced,him
financial,aptitude,had,introduced,him,with
aptitude,had,introduced,him,with,a
had,introduced,him,with,a,strong
introduced,him,with,a,strong,recommendation
him,with,a,strong,recommendation,to
with,a,strong,recommendation,to,Louis
a,strong,recommendation,to,Louis,XIII
under,his,assumed,name,in,order
his,assumed,name,in,order,that
assumed,name,in,order,that,he
name,in,order,that,he,might
in,order,that,he,might,be
order,that,he,might,be,appointed
that,he,might,be,appointed,to
he,might,be,appointed,to,the
might,be,appointed,to,the,post
be,appointed,to,the,post,he
appointed,to,the,post,he,subsequently
to,the,post,he,subsequently,held
You,surprise,me,exclaimed,the,monarch
I,am,rejoiced,to,hear,you
am,rejoiced,to,hear,you,speak
rejoiced,to,hear,you,speak,of
to,hear,you,speak,of,Monsieur
hear,you,speak,of,Monsieur,dEmery
you,speak,of,Monsieur,dEmery,as
speak,of,Monsieur,dEmery,as,calculated
of,Monsieur,dEmery,as,calculated,for
Monsieur,dEmery,as,calculated,for,a
dEmery,as,calculated,for,a,post
as,calculated,for,a,post,which
calculated,for,a,post,which,requires
for,a,post,which,requires,a
a,post,which,requires,a,man
post,which,requires,a,man,of
which,requires,a,man,of,probity
I,was,really,afraid,that,you
was,really,afraid,that,you,were
really,afraid,that,you,were,going
afraid,that,you,were,going,to
that,you,were,going,to,force
you,were,going,to,force,that
were,going,to,force,that,villain
going,to,force,that,villain,Particelli
to,force,that,villain,Particelli,upon
force,that,villain,Particelli,upon,me
that,villain,Particelli,upon,me,Sire
villain,Particelli,upon,me,Sire,replied
Particelli,upon,me,Sire,replied,Richelieu
upon,me,Sire,replied,Richelieu,rest
me,Sire,replied,Richelieu,rest,assured
Sire,replied,Richelieu,rest,assured,that
replied,Richelieu,rest,assured,that,Particelli
Richelieu,rest,assured,that,Particelli,the
rest,assured,that,Particelli,the,man
assured,that,Particelli,the,man,to
that,Particelli,the,man,to,whom
Particelli,the,man,to,whom,your
the,man,to,whom,your,majesty
man,to,whom,your,majesty,refers
to,whom,your,majesty,refers,has
whom,your,majesty,refers,has,been
your,majesty,refers,has,been,hanged
majesty,refers,has,been,hanged,Ah
refers,has,been,hanged,Ah,so
has,been,hanged,Ah,so,much
been,hanged,Ah,so,much,the
hanged,Ah,so,much,the,better
Ah,so,much,the,better,exclaimed
so,much,the,better,exclaimed,the
much,the,better,exclaimed,the,king
It,is,not,for,nothing,that
is,not,for,nothing,that,I
not,for,nothing,that,I,am
for,nothing,that,I,am,styled
nothing,that,I,am,styled,Louis
that,I,am,styled,Louis,the
I,am,styled,Louis,the,Just
am,styled,Louis,the,Just,and
styled,Louis,the,Just,and,he
Louis,the,Just,and,he,signed
the,Just,and,he,signed,Emerys
Just,and,he,signed,Emerys,appointment
This,was,the,same,Emery,who
was,the,same,Emery,who,became
the,same,Emery,who,became,eventually
same,Emery,who,became,eventually,superintendent
Emery,who,became,eventually,superintendent,of
who,became,eventually,superintendent,of,finance
He,was,sent,for,by,the
was,sent,for,by,the,ministers
sent,for,by,the,ministers,and
for,by,the,ministers,and,he
by,the,ministers,and,he,came
the,ministers,and,he,came,before
ministers,and,he,came,before,them
and,he,came,before,them,pale
he,came,before,them,pale,and
came,before,them,pale,and,trembling
before,them,pale,and,trembling,declaring
them,pale,and,trembling,declaring,that
pale,and,trembling,declaring,that,his
and,trembling,declaring,that,his,son
trembling,declaring,that,his,son,had
declaring,that,his,son,had,very
that,his,son,had,very,nearly
his,son,had,very,nearly,been
son,had,very,nearly,been,assassinated
had,very,nearly,been,assassinated,the
very,nearly,been,assassinated,the,day
nearly,been,assassinated,the,day,before
been,assassinated,the,day,before,near
assassinated,the,day,before,near,the
the,day,before,near,the,palace
The,mob,had,insulted,him,on
mob,had,insulted,him,on,account
had,insulted,him,on,account,of
insulted,him,on,account,of,the
him,on,account,of,the,ostentatious
on,account,of,the,ostentatious,luxury
account,of,the,ostentatious,luxury,of
of,the,ostentatious,luxury,of,his
the,ostentatious,luxury,of,his,wife
ostentatious,luxury,of,his,wife,whose
luxury,of,his,wife,whose,house
of,his,wife,whose,house,was
his,wife,whose,house,was,hung
wife,whose,house,was,hung,with
whose,house,was,hung,with,red
house,was,hung,with,red,velvet
was,hung,with,red,velvet,edged
hung,with,red,velvet,edged,with
with,red,velvet,edged,with,gold
red,velvet,edged,with,gold,fringe
This,lady,was,the,daughter,of
lady,was,the,daughter,of,Nicholas
was,the,daughter,of,Nicholas,de
the,daughter,of,Nicholas,de,Camus
daughter,of,Nicholas,de,Camus,who
of,Nicholas,de,Camus,who,arrived
Nicholas,de,Camus,who,arrived,in
de,Camus,who,arrived,in,Paris
Camus,who,arrived,in,Paris,with
who,arrived,in,Paris,with,twenty
arrived,in,Paris,with,twenty,francs
in,Paris,with,twenty,francs,in
Paris,with,twenty,francs,in,his
with,twenty,francs,in,his,pocket
twenty,francs,in,his,pocket,became
francs,in,his,pocket,became,secretary
in,his,pocket,became,secretary,of
his,pocket,became,secretary,of,state
pocket,became,secretary,of,state,and
became,secretary,of,state,and,accumulated
secretary,of,state,and,accumulated,wealth
of,state,and,accumulated,wealth,enough
